Claim_ID,Policy_ID,Date_of_Loss,Report_Date,Total_Paid_Amount,Coverage_Type,Bodily_Injury_Limit_Per_Person,Property_Damage_Limit,Collision_Deductible,Policy_Tenure_Months,Driver_Age,Insurance_Score_Band,Vehicle_Age_Years,Vehicle_ACV,Vehicle_Segment,Urbanicity,Repair_Cost_Index,Medical_Cost_Index,Weather_Cat_Risk_Index,Report_Lag_Days,Collision_Type,Injury_Indicator,At_Fault_Indicator,Multi_Vehicle_Flag,Weather_At_LOSS,Prior_Claims_Count_36M,Moving_Violations_36M,Attorney_Rep_At_FNOL
CLM1009815,POL2009815,2024-06-20,2024-06-21,3568.04,Collision,50000,10000,1000,83,26,D_BelowAvg,11,24308.0,Luxury,Urban,1.113,1.5,0.199,1,SingleVehicle,False,Insured,False,Clear,0,0,False
CLM1009816,POL2009816,2025-02-09,2025-02-09,6076.28,PIP,250000,10000,1000,101,23,A_VeryGood,2,36343.0,Pickup,Urban,1.216,1.372,0.164,0,SingleVehicle,False,ThirdParty,True,Clear,0,0,False
CLM1009817,POL2009817,2024-02-16,2024-02-16,11400.91,PIP,25000,25000,500,210,48,C_Average,2,29714.0,SUV,Urban,1.165,1.202,0.786,0,SingleVehicle,True,ThirdParty,False,Rain,1,0,False
CLM1009818,POL2009818,2024-10-05,2024-10-26,1564.6,Collision,25000,25000,1000,24,68,B_Good,7,15644.0,Sedan,Urban,1.367,1.332,0.362,21,Sideswipe,False,Insured,True,Clear,0,2,False
CLM1009819,POL2009819,2024-01-14,2024-01-14,2901.11,Comprehensive,100000,100000,500,220,18,B_Good,5,24376.0,SUV,Urban,1.409,1.188,0.131,0,SingleVehicle,False,ThirdParty,False,Clear,1,1,False
CLM1009820,POL2009820,2025-04-29,2025-04-29,4364.73,Liability,250000,100000,500,35,18,D_BelowAvg,25,7640.0,Luxury,Suburban,1.06,1.207,0.319,0,RearEnd,False,Unknown,False,Clear,0,1,False
CLM1009821,POL2009821,2025-02-17,2025-02-20,2252.98,Collision,25000,25000,1500,97,31,B_Good,9,11276.0,Sedan,Suburban,1.146,0.94,0.199,3,RearEnd,False,ThirdParty,True,Clear,0,0,False
CLM1009822,POL2009822,2023-11-02,2023-11-03,1048.32,Collision,50000,10000,500,64,41,B_Good,16,9995.0,Pickup,Suburban,0.915,1.102,0.401,1,RearEnd,False,ThirdParty,False,Clear,0,1,False
CLM1009823,POL2009823,2025-07-29,2025-07-29,1821.88,Liability,50000,100000,2500,191,19,C_Average,5,9707.0,Sedan,Suburban,0.976,1.172,0.426,0,SingleVehicle,False,ThirdParty,True,Rain,1,1,False
CLM1009824,POL2009824,2025-07-17,2025-07-19,5607.31,Collision,50000,10000,1000,130,71,B_Good,9,18058.0,SUV,Rural,0.805,0.975,0.117,2,Angle,False,ThirdParty,True,Clear,0,0,False
CLM1009825,POL2009825,2023-10-28,2023-10-28,10736.54,PIP,25000,50000,500,67,32,B_Good,9,13694.0,Van,Urban,1.153,1.328,0.157,0,Angle,False,Shared,False,Clear,1,0,False
CLM1009826,POL2009826,2024-12-12,2024-12-14,3331.38,Comprehensive,50000,25000,0,74,57,B_Good,0,35208.0,Van,Suburban,1.022,0.906,0.282,2,RearEnd,False,ThirdParty,True,Rain,1,0,False
CLM1009827,POL2009827,2024-06-23,2024-06-26,300.69,Comprehensive,50000,50000,1000,27,28,A_VeryGood,9,21772.0,SUV,Urban,1.081,1.271,0.23,3,RearEnd,False,Insured,True,Clear,1,1,False
CLM1009828,POL2009828,2024-09-01,2024-09-03,2602.13,Liability,100000,25000,1000,215,43,B_Good,8,27543.0,Sports,Rural,0.833,0.96,0.183,2,RearEnd,False,Insured,True,Clear,1,0,False
CLM1009829,POL2009829,2024-02-16,2024-02-16,10182.43,Liability,25000,10000,1000,110,28,E_Poor,2,23078.0,SUV,Suburban,1.02,0.791,0.402,0,HeadOn,False,Insured,False,Rain,0,1,False
CLM1009830,POL2009830,2024-03-29,2024-04-03,4588.55,Liability,25000,10000,1500,166,21,B_Good,17,8351.0,Pickup,Suburban,1.17,0.805,0.331,5,SingleVehicle,False,ThirdParty,False,Rain,1,0,False
CLM1009831,POL2009831,2025-09-11,2025-09-11,0.0,Comprehensive,25000,10000,1000,54,37,C_Average,10,10722.0,Sedan,Rural,0.862,0.932,0.402,0,Sideswipe,False,Insured,True,Rain,0,1,False
CLM1009832,POL2009832,2024-05-02,2024-05-12,585.76,Comprehensive,25000,25000,0,12,44,B_Good,2,9483.0,Economy,Urban,1.224,1.21,0.113,10,RearEnd,True,ThirdParty,True,Clear,0,1,False
CLM1009833,POL2009833,2024-01-20,2024-01-23,3722.58,Comprehensive,25000,100000,0,71,50,A_VeryGood,3,42657.0,Sports,Suburban,0.994,0.855,0.215,3,Angle,False,Insured,True,Clear,2,0,False
CLM1009834,POL2009834,2025-05-16,2025-05-16,23603.27,Liability,25000,25000,500,160,78,A_VeryGood,4,30564.0,SUV,Rural,0.823,0.914,0.391,0,RearEnd,True,ThirdParty,False,Snow,0,2,True
CLM1009835,POL2009835,2023-12-05,2024-01-04,2244.76,Comprehensive,250000,25000,500,125,74,A_VeryGood,8,28615.0,Sports,Urban,1.262,1.128,0.094,30,Sideswipe,False,Insured,True,Fog,0,0,False
CLM1009836,POL2009836,2025-09-30,2025-09-30,3604.82,Liability,25000,10000,500,32,58,B_Good,4,19255.0,Sedan,Suburban,0.938,1.086,0.052,0,RearEnd,False,ThirdParty,True,Clear,0,0,False
CLM1009837,POL2009837,2025-04-28,2025-04-28,3298.17,Collision,250000,50000,0,155,64,C_Average,4,17695.0,Sedan,Urban,0.993,1.138,0.361,0,RearEnd,False,Insured,True,Fog,0,0,False
CLM1009838,POL2009838,2023-10-20,2023-11-03,2316.29,UM_UIM,25000,10000,1000,217,76,C_Average,6,28260.0,Pickup,Suburban,0.93,1.003,0.343,14,RearEnd,False,Insured,True,Clear,0,0,False
CLM1009839,POL2009839,2025-10-14,2025-10-16,23645.09,Liability,50000,25000,2500,222,36,D_BelowAvg,13,17146.0,Pickup,Suburban,0.959,1.008,0.312,2,Angle,True,ThirdParty,True,Clear,1,0,False
CLM1009840,POL2009840,2024-10-28,2024-10-29,1417.08,Collision,500000,25000,1000,124,78,B_Good,14,8298.0,Sedan,Rural,0.863,0.869,0.114,1,RearEnd,False,ThirdParty,True,Rain,0,0,False
CLM1009841,POL2009841,2025-05-02,2025-05-09,4577.24,UM_UIM,500000,50000,500,120,51,B_Good,9,13561.0,Sedan,Urban,1.096,1.234,0.105,7,RearEnd,False,Insured,False,Clear,0,0,False
CLM1009842,POL2009842,2024-12-25,2025-01-24,1605.92,UM_UIM,100000,10000,1500,183,70,C_Average,16,16100.0,Sports,Suburban,1.089,0.992,0.398,30,Parked,False,Insured,False,Rain,1,0,False
CLM1009843,POL2009843,2024-01-07,2024-01-07,7203.27,Collision,25000,100000,1000,134,54,B_Good,5,25006.0,Sedan,Suburban,0.823,0.983,0.228,0,HeadOn,True,Insured,False,Snow,1,1,False
CLM1009844,POL2009844,2025-01-10,2025-01-20,4286.66,Liability,100000,10000,500,126,80,D_BelowAvg,2,27205.0,Pickup,Urban,0.955,1.059,0.222,10,SingleVehicle,False,ThirdParty,False,Rain,0,0,False
CLM1009845,POL2009845,2024-08-08,2024-09-07,2286.1,Liability,25000,25000,1500,49,23,C_Average,6,33311.0,SUV,Urban,1.391,1.146,0.441,30,RearEnd,False,Insured,True,Clear,0,1,False
CLM1009846,POL2009846,2025-04-14,2025-05-05,4889.25,Liability,250000,10000,0,138,41,A_VeryGood,13,11035.0,Sedan,Suburban,0.882,0.823,0.395,21,SingleVehicle,False,ThirdParty,False,Rain,0,0,False
CLM1009847,POL2009847,2024-10-29,2024-10-30,3477.28,Liability,250000,50000,500,4,34,C_Average,14,9640.0,Sedan,Urban,1.02,1.095,0.304,1,SingleVehicle,False,Insured,True,Clear,0,0,True
CLM1009848,POL2009848,2024-11-24,2024-11-24,4711.62,Collision,25000,50000,0,85,64,B_Good,5,29829.0,Pickup,Suburban,0.948,0.868,0.327,0,SingleVehicle,True,Insured,False,Rain,0,0,False
CLM1009849,POL2009849,2025-08-02,2025-08-05,3165.08,Comprehensive,500000,25000,1000,142,41,C_Average,2,64912.0,Luxury,Suburban,0.899,1.089,0.127,3,Angle,False,Insured,True,Clear,0,0,False
CLM1009850,POL2009850,2024-07-02,2024-07-06,1043.73,Collision,250000,10000,500,70,55,A_VeryGood,3,19822.0,Sedan,Urban,1.136,1.212,0.161,4,RearEnd,False,ThirdParty,True,Snow,0,0,False
CLM1009851,POL2009851,2025-04-17,2025-04-17,382.29,Collision,100000,25000,500,192,24,A_VeryGood,13,7442.0,Economy,Urban,0.983,1.271,0.414,0,SingleVehicle,False,ThirdParty,False,Clear,0,0,False
CLM1009852,POL2009852,2024-02-16,2024-02-20,3815.24,PIP,100000,25000,2500,62,56,E_Poor,10,15875.0,Sedan,Urban,1.344,1.045,0.124,4,SingleVehicle,False,Insured,False,Rain,0,0,False
CLM1009853,POL2009853,2023-11-28,2023-11-28,446.95,Collision,100000,50000,2000,113,49,B_Good,0,16356.0,Economy,Suburban,1.041,1.062,0.158,0,RearEnd,False,Insured,True,Rain,1,0,False
CLM1009854,POL2009854,2025-02-05,2025-02-19,516.74,Collision,250000,50000,1000,190,77,C_Average,0,28952.0,Sedan,Urban,1.007,1.056,0.212,14,Parked,False,Insured,True,Clear,0,0,False
CLM1009855,POL2009855,2024-09-10,2024-09-11,1823.48,Collision,50000,10000,500,19,85,C_Average,7,12141.0,Sedan,Suburban,0.866,0.98,0.31,1,Angle,False,Unknown,True,Clear,0,1,False
CLM1009856,POL2009856,2024-11-25,2024-11-25,2977.25,Comprehensive,250000,10000,500,31,24,D_BelowAvg,7,33005.0,Sports,Suburban,0.862,0.87,0.15,0,Parked,False,Insured,True,Ice,0,2,False
CLM1009857,POL2009857,2025-05-06,2025-05-07,4397.07,UM_UIM,25000,50000,0,94,55,B_Good,5,32608.0,SUV,Rural,0.899,0.854,0.462,1,SingleVehicle,False,Shared,False,Rain,1,0,False
CLM1009858,POL2009858,2025-02-10,2025-03-03,5755.21,PIP,25000,50000,1500,120,37,A_VeryGood,2,21504.0,Sedan,Suburban,1.063,0.969,0.193,21,Angle,False,ThirdParty,True,Fog,0,0,False
CLM1009859,POL2009859,2024-11-15,2024-11-15,7858.68,Liability,100000,10000,1500,104,58,A_VeryGood,1,39164.0,SUV,Urban,1.168,1.31,0.265,0,Sideswipe,False,ThirdParty,True,Clear,0,0,False
CLM1009860,POL2009860,2025-07-30,2025-07-31,20.91,Comprehensive,250000,10000,1000,223,46,A_VeryGood,6,10888.0,Sedan,Suburban,1.044,0.975,0.189,1,Angle,True,Insured,True,Rain,0,0,True
CLM1009861,POL2009861,2025-02-13,2025-02-14,8831.21,Liability,100000,25000,2000,16,30,C_Average,10,13084.0,SUV,Suburban,0.991,0.925,0.223,1,Angle,True,ThirdParty,True,Clear,0,0,False
CLM1009862,POL2009862,2025-09-30,2025-10-02,4162.81,Liability,50000,100000,2000,11,36,B_Good,6,12193.0,Economy,Suburban,1.001,0.761,0.276,2,Angle,False,Shared,True,Clear,0,0,False
CLM1009863,POL2009863,2025-09-21,2025-09-21,5927.91,UM_UIM,250000,25000,1000,33,28,C_Average,9,9506.0,Economy,Urban,1.293,1.195,0.408,0,Sideswipe,False,ThirdParty,True,Clear,0,1,False
CLM1009864,POL2009864,2025-08-11,2025-08-11,9449.2,UM_UIM,100000,250000,1000,184,39,D_BelowAvg,6,6896.0,Economy,Urban,1.271,1.066,0.578,0,Angle,True,Insured,True,Clear,0,0,False
CLM1009865,POL2009865,2025-09-29,2025-10-09,1054.87,Comprehensive,100000,10000,1000,98,52,B_Good,6,15276.0,SUV,Urban,1.074,1.165,0.141,10,RearEnd,False,Unknown,False,Clear,0,0,False
CLM1009866,POL2009866,2024-02-09,2024-02-13,6129.26,Liability,50000,10000,1500,25,83,D_BelowAvg,10,13283.0,SUV,Urban,1.26,1.214,0.022,4,SingleVehicle,False,Insured,False,Clear,0,0,False
CLM1009867,POL2009867,2025-06-17,2025-06-17,1724.71,PIP,50000,25000,2000,215,43,C_Average,14,10567.0,Van,Rural,0.921,0.975,0.147,0,Parked,False,ThirdParty,False,Clear,0,0,False
CLM1009868,POL2009868,2025-09-06,2025-10-06,1074.75,Collision,50000,50000,1500,214,85,A_VeryGood,9,16946.0,SUV,Suburban,0.96,1.023,0.101,30,SingleVehicle,False,Insured,False,Clear,0,0,False
CLM1009869,POL2009869,2024-12-06,2024-12-07,620.06,Collision,100000,25000,1000,238,33,B_Good,14,8496.0,Sedan,Urban,1.094,1.226,0.246,1,RearEnd,False,Insured,True,Clear,1,3,False
CLM1009870,POL2009870,2024-03-09,2024-03-12,819.23,Comprehensive,100000,50000,500,154,76,B_Good,14,15776.0,Pickup,Suburban,1.028,0.996,0.184,3,RearEnd,False,ThirdParty,True,Clear,0,0,False
CLM1009871,POL2009871,2024-05-27,2024-05-31,1439.5,Collision,50000,10000,1000,168,35,A_VeryGood,6,39633.0,Sports,Urban,1.085,1.406,0.109,4,Parked,False,ThirdParty,True,Rain,0,0,False
CLM1009872,POL2009872,2025-05-27,2025-06-26,2994.53,PIP,25000,25000,500,152,62,C_Average,3,14522.0,Sedan,Rural,0.97,0.911,0.336,30,Angle,False,ThirdParty,False,Fog,0,0,True
CLM1009873,POL2009873,2024-02-09,2024-02-14,7631.56,PIP,50000,100000,2000,226,45,A_VeryGood,13,16861.0,Sports,Suburban,1.109,0.876,0.087,5,RearEnd,False,Insured,True,Clear,0,0,False
CLM1009874,POL2009874,2024-08-19,2024-09-02,5565.95,PIP,100000,10000,500,148,79,C_Average,13,7400.0,Economy,Suburban,1.152,0.945,0.187,14,SingleVehicle,False,ThirdParty,False,Clear,0,0,False
CLM1009875,POL2009875,2024-02-15,2024-02-17,3826.91,Liability,100000,100000,1000,98,18,B_Good,1,29546.0,Pickup,Urban,1.108,1.199,0.296,2,Angle,False,Insured,False,Clear,0,1,False
CLM1009876,POL2009876,2025-10-12,2025-10-13,5718.55,PIP,50000,100000,1000,16,19,A_VeryGood,12,12878.0,Economy,Urban,1.064,1.117,0.5,1,Angle,False,Insured,True,Clear,0,0,False
CLM1009877,POL2009877,2025-01-25,2025-02-01,7593.77,Liability,250000,25000,500,206,50,B_Good,2,24550.0,Van,Urban,1.175,1.429,0.492,7,Angle,True,Shared,False,Clear,0,0,False
CLM1009878,POL2009878,2023-10-31,2023-11-04,6197.99,Liability,25000,250000,500,181,47,D_BelowAvg,7,17610.0,Pickup,Rural,0.852,1.022,0.247,4,Angle,False,Shared,False,Clear,0,0,False
CLM1009879,POL2009879,2025-05-02,2025-05-04,1876.24,Liability,25000,25000,2000,132,22,C_Average,15,5137.0,Economy,Suburban,0.976,1.015,0.117,2,Sideswipe,False,Insured,True,Clear,2,1,False
CLM1009880,POL2009880,2024-03-03,2024-03-03,9849.28,Liability,100000,10000,500,102,81,D_BelowAvg,7,12020.0,Sedan,Urban,1.054,1.247,0.03,0,Angle,False,ThirdParty,True,Clear,0,1,False
CLM1009881,POL2009881,2025-07-03,2025-07-05,3352.58,Collision,25000,10000,500,136,32,C_Average,13,29747.0,Luxury,Urban,1.083,1.259,0.383,2,RearEnd,False,Unknown,True,Clear,0,0,False
CLM1009882,POL2009882,2024-12-06,2024-12-06,2749.88,Collision,50000,10000,500,215,38,B_Good,9,32409.0,Pickup,Urban,1.167,1.429,0.277,0,RearEnd,False,ThirdParty,True,Clear,0,1,False
CLM1009883,POL2009883,2025-08-13,2025-08-19,2234.7,Liability,25000,10000,1000,181,56,B_Good,0,39123.0,SUV,Suburban,0.882,1.076,0.15,6,RearEnd,False,ThirdParty,True,Clear,1,0,False
CLM1009884,POL2009884,2024-01-22,2024-01-22,10661.31,Liability,50000,50000,500,177,56,D_BelowAvg,5,43131.0,Sports,Suburban,0.956,1.103,0.191,0,RearEnd,True,Insured,True,Rain,0,0,False
CLM1009885,POL2009885,2024-05-13,2024-05-16,7798.68,Comprehensive,25000,50000,1000,206,45,D_BelowAvg,4,46119.0,Sports,Suburban,1.099,0.888,0.188,3,SingleVehicle,False,ThirdParty,False,Snow,0,0,False
CLM1009886,POL2009886,2024-02-25,2024-02-27,583.1,Collision,25000,10000,2500,225,82,C_Average,12,12829.0,SUV,Rural,0.913,1.009,0.209,2,Parked,False,Shared,True,Rain,0,0,False
CLM1009887,POL2009887,2024-06-16,2024-06-16,1494.09,Collision,25000,10000,1000,174,54,A_VeryGood,4,16897.0,Sedan,Rural,0.809,0.859,0.112,0,Sideswipe,False,Shared,True,Rain,1,0,False
CLM1009888,POL2009888,2025-07-11,2025-08-10,144.78,Comprehensive,25000,25000,500,83,68,B_Good,12,10757.0,SUV,Urban,1.01,1.332,0.274,30,SingleVehicle,True,ThirdParty,False,Clear,1,1,False
CLM1009889,POL2009889,2024-03-07,2024-03-07,3016.33,Liability,25000,50000,1500,162,61,B_Good,10,14978.0,Pickup,Suburban,0.984,0.878,0.315,0,Sideswipe,False,ThirdParty,False,Clear,1,1,False
CLM1009890,POL2009890,2025-07-09,2025-07-15,5489.81,Liability,50000,100000,500,155,76,C_Average,7,8168.0,Economy,Rural,0.827,0.991,0.105,6,SingleVehicle,False,Insured,False,Clear,2,0,False
CLM1009891,POL2009891,2024-11-16,2024-12-07,170.24,Comprehensive,50000,10000,500,85,29,A_VeryGood,19,11213.0,Pickup,Rural,0.999,0.99,0.314,21,Sideswipe,False,Insured,True,Clear,0,0,False
CLM1009892,POL2009892,2023-10-21,2023-10-23,1318.92,Liability,25000,50000,1500,5,74,B_Good,14,9936.0,SUV,Suburban,0.952,0.936,0.39,2,Other,False,Insured,True,Rain,2,0,False
CLM1009893,POL2009893,2025-09-06,2025-09-07,1723.75,PIP,50000,25000,1000,63,83,B_Good,3,21655.0,Sedan,Suburban,0.849,0.826,0.086,1,Other,False,ThirdParty,True,Clear,1,0,False
CLM1009894,POL2009894,2024-06-18,2024-06-18,4354.17,Liability,250000,10000,500,120,33,D_BelowAvg,0,16024.0,Economy,Suburban,0.974,1.023,0.156,0,SingleVehicle,False,ThirdParty,False,Clear,1,2,False
CLM1009895,POL2009895,2025-04-21,2025-04-22,3058.53,Comprehensive,100000,10000,1000,45,46,C_Average,12,14780.0,Pickup,Urban,1.129,1.233,0.356,1,HeadOn,False,ThirdParty,True,Snow,1,0,False
CLM1009896,POL2009896,2024-08-03,2024-08-05,1568.3,Comprehensive,50000,100000,1000,12,48,C_Average,9,15907.0,SUV,Rural,0.944,0.854,0.129,2,Parked,False,ThirdParty,False,Ice,0,0,False
CLM1009897,POL2009897,2024-08-29,2024-08-31,1768.78,Collision,50000,25000,500,160,54,B_Good,11,10617.0,Van,Suburban,0.932,1.05,0.309,2,SingleVehicle,False,ThirdParty,False,Clear,0,1,False
CLM1009898,POL2009898,2023-12-20,2023-12-20,2959.77,Liability,25000,100000,1000,143,77,C_Average,0,51601.0,Pickup,Urban,1.232,1.324,0.157,0,Parked,False,Insured,True,Ice,0,0,False
CLM1009899,POL2009899,2024-02-09,2024-02-13,757.45,Collision,25000,25000,1500,46,34,B_Good,11,12009.0,Sedan,Suburban,0.972,0.858,0.305,4,Parked,False,Shared,True,Clear,1,1,False
CLM1009900,POL2009900,2025-01-05,2025-01-12,22061.68,Liability,25000,25000,1000,151,56,C_Average,4,10347.0,Economy,Suburban,1.055,1.115,0.197,7,SingleVehicle,True,Insured,False,Snow,0,0,False
CLM1009901,POL2009901,2025-06-22,2025-06-24,3759.29,Liability,25000,50000,1000,238,76,C_Average,10,30217.0,Luxury,Suburban,0.906,1.042,0.416,2,Angle,False,Insured,False,Rain,2,1,True
CLM1009902,POL2009902,2024-08-28,2024-08-28,2402.08,Collision,50000,25000,1000,162,31,B_Good,9,14835.0,Economy,Urban,1.167,1.149,0.1,0,RearEnd,False,ThirdParty,True,Clear,0,0,False
CLM1009903,POL2009903,2025-07-31,2025-08-01,3308.68,Liability,250000,25000,1000,157,59,B_Good,4,34729.0,SUV,Urban,1.063,1.145,0.328,1,RearEnd,False,Insured,True,Fog,0,0,False
CLM1009904,POL2009904,2025-08-03,2025-08-03,2832.6,UM_UIM,100000,10000,0,129,54,A_VeryGood,9,7978.0,Economy,Suburban,0.892,0.987,0.119,0,RearEnd,False,ThirdParty,False,Clear,0,1,False
CLM1009905,POL2009905,2025-04-28,2025-05-28,2265.17,Liability,50000,50000,1000,134,76,B_Good,5,17761.0,SUV,Rural,0.889,0.84,0.056,30,Sideswipe,False,Shared,True,Ice,0,0,False
CLM1009906,POL2009906,2025-05-11,2025-05-25,998.69,Liability,500000,10000,2000,142,72,D_BelowAvg,5,24053.0,SUV,Rural,0.839,1.095,0.283,14,RearEnd,False,ThirdParty,True,Rain,0,1,False
CLM1009907,POL2009907,2024-05-16,2024-05-16,2128.81,Collision,25000,25000,1500,171,37,D_BelowAvg,4,19636.0,Economy,Suburban,0.961,1.071,0.022,0,RearEnd,False,ThirdParty,False,Clear,0,0,False
CLM1009908,POL2009908,2024-03-16,2024-03-16,3122.35,Liability,50000,25000,500,51,79,B_Good,13,6138.0,Economy,Suburban,0.965,1.123,0.23,0,SingleVehicle,False,Shared,False,Clear,0,2,False
CLM1009909,POL2009909,2024-07-26,2024-08-05,4225.99,Collision,50000,100000,500,238,45,A_VeryGood,0,17074.0,Economy,Urban,1.118,1.258,0.378,10,RearEnd,False,Shared,False,Clear,0,1,False
CLM1009910,POL2009910,2025-08-16,2025-08-18,4317.12,Liability,25000,25000,500,97,41,B_Good,5,37288.0,Pickup,Suburban,1.059,0.95,0.172,2,RearEnd,False,Insured,True,Rain,1,0,False
CLM1009911,POL2009911,2024-12-15,2024-12-16,1948.4,UM_UIM,250000,10000,1500,98,83,E_Poor,11,13449.0,SUV,Suburban,1.051,1.061,0.264,1,RearEnd,False,Shared,True,Clear,0,0,False
CLM1009912,POL2009912,2025-03-02,2025-03-23,1770.45,Collision,25000,10000,500,14,53,A_VeryGood,13,15252.0,SUV,Suburban,0.902,1.03,0.251,21,SingleVehicle,False,Insured,False,Rain,0,0,False
CLM1009913,POL2009913,2025-08-16,2025-08-18,799.46,Collision,500000,25000,1000,49,28,B_Good,11,10407.0,Economy,Suburban,0.978,1.023,0.454,2,Angle,False,Insured,True,Rain,1,1,False
CLM1009914,POL2009914,2025-06-06,2025-06-08,3398.98,Liability,25000,25000,1000,62,46,A_VeryGood,10,21915.0,Pickup,Suburban,0.871,1.024,0.298,2,RearEnd,False,Insured,True,Rain,0,1,False
CLM1009915,POL2009915,2024-04-10,2024-04-24,3137.27,UM_UIM,50000,50000,500,238,20,C_Average,8,10542.0,Economy,Suburban,0.81,0.997,0.227,14,Angle,False,ThirdParty,False,Clear,1,0,False
CLM1009916,POL2009916,2025-06-16,2025-06-22,2701.46,Liability,500000,10000,1000,234,70,C_Average,9,18365.0,SUV,Urban,1.094,1.256,0.276,6,RearEnd,False,Insured,True,Rain,0,1,False
CLM1009917,POL2009917,2024-08-17,2024-08-20,3345.4,Collision,25000,50000,500,235,71,D_BelowAvg,5,29342.0,Pickup,Suburban,1.07,0.927,0.201,3,RearEnd,False,Insured,True,Clear,0,0,False
CLM1009918,POL2009918,2025-04-20,2025-04-20,5998.42,UM_UIM,25000,50000,500,49,50,E_Poor,1,28836.0,SUV,Urban,1.169,1.151,0.222,0,Angle,False,ThirdParty,True,Clear,0,0,False
CLM1009919,POL2009919,2023-11-28,2023-12-01,8417.64,Liability,25000,100000,1000,148,85,C_Average,9,13291.0,Van,Urban,1.078,1.004,0.382,3,SingleVehicle,False,ThirdParty,False,Clear,1,0,False
CLM1009920,POL2009920,2024-04-08,2024-04-18,898.81,Collision,25000,250000,500,66,33,A_VeryGood,7,8870.0,Economy,Suburban,1.008,0.753,0.202,10,RearEnd,False,ThirdParty,False,Clear,0,2,False
CLM1009921,POL2009921,2023-10-18,2023-10-21,0.0,Comprehensive,25000,25000,1000,151,70,C_Average,14,9577.0,Sedan,Suburban,1.094,0.908,0.366,3,RearEnd,False,Insured,False,Clear,1,2,False
CLM1009922,POL2009922,2025-10-08,2025-10-08,2693.9,Collision,25000,250000,1000,3,77,A_VeryGood,13,8342.0,Pickup,Urban,1.256,1.095,0.344,0,Angle,False,ThirdParty,True,Clear,0,0,False
CLM1009923,POL2009923,2024-04-10,2024-04-14,7904.99,Liability,50000,50000,500,93,46,C_Average,13,8127.0,Van,Urban,1.122,1.342,0.503,4,SingleVehicle,False,ThirdParty,False,Clear,1,1,False
CLM1009924,POL2009924,2025-04-07,2025-04-14,5571.98,Liability,100000,10000,1000,16,72,D_BelowAvg,7,22119.0,Pickup,Urban,1.042,1.213,0.355,7,Angle,False,Insured,False,Clear,0,0,False
CLM1009925,POL2009925,2025-05-28,2025-05-31,3003.44,Liability,25000,10000,2500,209,42,C_Average,7,10764.0,Sedan,Urban,0.92,1.363,0.228,3,Angle,False,Shared,True,Wind,0,1,False
CLM1009926,POL2009926,2024-04-22,2024-04-24,3276.63,Collision,500000,10000,500,214,25,A_VeryGood,4,12457.0,Sedan,Suburban,0.934,1.092,0.209,2,Angle,False,ThirdParty,True,Ice,0,0,False
CLM1009927,POL2009927,2025-02-20,2025-03-02,27039.18,PIP,25000,50000,500,34,82,C_Average,12,14804.0,Sports,Urban,1.147,1.152,0.098,10,HeadOn,False,ThirdParty,True,Clear,0,0,False
CLM1009928,POL2009928,2024-09-27,2024-09-28,2503.04,Collision,25000,10000,0,52,45,C_Average,11,16239.0,Pickup,Urban,1.17,1.236,0.504,1,RearEnd,False,Insured,True,Clear,1,1,False
CLM1009929,POL2009929,2024-09-28,2024-09-29,2481.52,Collision,100000,25000,1000,106,71,C_Average,8,11676.0,Economy,Suburban,1.097,1.125,0.235,1,RearEnd,False,ThirdParty,True,Rain,0,0,False
CLM1009930,POL2009930,2024-04-17,2024-04-19,3045.67,Collision,100000,10000,500,73,75,C_Average,7,18798.0,SUV,Rural,0.861,0.969,0.199,2,Angle,False,Unknown,True,Wind,0,1,False
CLM1009931,POL2009931,2024-08-10,2024-08-11,686.59,Comprehensive,25000,50000,1000,49,32,B_Good,14,7165.0,Sedan,Urban,1.201,1.347,0.234,1,Sideswipe,False,ThirdParty,True,Fog,0,1,False
CLM1009932,POL2009932,2024-03-19,2024-03-24,2781.18,PIP,100000,100000,1000,46,75,D_BelowAvg,14,15834.0,Luxury,Suburban,0.898,1.058,0.238,5,RearEnd,False,Unknown,False,Clear,0,1,False
CLM1009933,POL2009933,2024-04-26,2024-05-03,792.59,Collision,25000,50000,1500,207,58,C_Average,10,10901.0,Sedan,Rural,0.936,0.927,0.138,7,RearEnd,False,ThirdParty,True,Clear,1,0,False
CLM1009934,POL2009934,2024-07-05,2024-07-08,4000.23,UM_UIM,50000,10000,2000,144,63,B_Good,8,18063.0,SUV,Suburban,1.185,0.952,0.549,3,Angle,False,ThirdParty,False,Clear,0,0,False
CLM1009935,POL2009935,2025-04-27,2025-05-18,13134.22,Liability,25000,25000,1500,100,74,C_Average,9,11395.0,SUV,Urban,1.081,1.206,0.2,21,RearEnd,True,Shared,False,Clear,0,0,False
CLM1009936,POL2009936,2025-03-15,2025-03-29,6545.05,Collision,100000,25000,0,37,37,C_Average,4,33789.0,Luxury,Urban,0.952,1.123,0.414,14,Sideswipe,False,Shared,False,Rain,0,1,False
CLM1009937,POL2009937,2024-10-06,2024-10-20,2116.27,UM_UIM,250000,25000,1000,224,72,B_Good,8,19828.0,SUV,Suburban,1.082,0.919,0.196,14,Sideswipe,False,ThirdParty,True,Clear,0,0,False
